Id,SalePrice
1889,149033.99120618508
1890,124134.13743285839
1891,143121.5188762692
1892,115565.13932291436
1893,128360.85747928794
1894,140030.23425750717
1895,149163.98716989162
1896,127873.22563711998
1897,122634.14166436966
1898,101390.4245732179
1899,133130.84389824799
1900,135807.98170406977
1901,139055.35811236731
1902,115355.06597577593
1903,244727.15018918275
1904,145256.93376814752
1905,179546.62891846464
1906,139369.66401256545
1907,181570.25893660347
1908,104572.35641457011
1909,129427.98672498624
1910,129427.98672498624
1911,170858.9028191148
1912,263796.70267448644
1913,155690.35026163221
1914,81462.530837559665
1915,290140.77234827512
1916,63994.088075271509
1917,253077.87967870917
1918,128685.50414848473
1919,149181.32865201286
1920,149160.46001897164
1921,394224.7882355834
1922,318674.77605555957
1923,200955.63294334774
1924,222748.08455378449
1925,217132.39008661496
1926,376856.34450742987
1927,129133.40561950106
1928,151528.74661564789
1929,111681.15418659197
1930,118499.09901692747
1931,127462.32126913192
1932,109068.93884760425
1933,148929.63337836039
1934,182806.52311791189
1935,175585.91349490584
1936,182926.49298093878
1937,174355.87444068532
1938,160999.32535537859
1939,250765.0909170995
1940,220892.30168267855
1941,180142.89793602936
1942,175598.24779816487
1943,192728.37443094666
1944,303302.75389336608
1945,329849.62746843585
1946,172571.58156890568
1947,310107.95377302123
1948,197616.64661316865
1949,237012.27217918576
1950,183891.43425678759
1951,257773.26553957287
1952,257121.20569843825
1953,172914.04888401355
1954,209607.01577118284
1955,132189.07180202502
1956,316504.04630027752
1957,170899.08857836263
1958,298256.56588210235
1959,155758.79590045256
1960,113661.15044755557
1961,127163.82442512656
1962,94738.507586032967
1963,94213.026717758985
1964,119309.81916841587
1965,155725.54073660579
1966,163675.46648183177
1967,250428.37354080973
1968,319472.84191227861
1969,367558.43157447013
1970,454929.32535189274
1971,439928.29956171045
1972,368904.97475666791
1973,252842.48256362032
1974,287675.42466353526
1975,488057.18990965275
1976,258521.71180998744
1977,311123.31216290413
1978,369027.26906074613
1979,379128.20327268681
1980,201170.07244991275
1981,349910.46060905576
1982,224456.85161495325
1983,224456.85161495325
1984,166387.10571086404
1985,190764.60927606086
1986,191288.7315502842
1987,173122.87544676749
1988,180273.21136894624
1989,185966.84401173174
1990,214722.48071980759
1991,200826.56269361038
1992,215295.95641215204
1993,174905.87638346059
1994,246499.6569596662
1995,183925.08304007028
1996,254707.87391103542
1997,343383.055015922
1998,364061.44988327136
1999,242694.3891371839
2000,310324.34897319466
2001,241113.84291298865
2002,220811.6028918981
2003,263425.05078163743
2004,248994.98409750452
2005,225153.29519436002
2006,218498.41002560465
2007,274100.18991604284
2008,176488.08751348223
2009,189995.34394897652
2010,175095.71297375491
2011,131980.08070751806
2012,157124.26970143462
2013,182927.65378619
2014,180129.9815680407
2015,183310.76315407717
2016,198892.47541590975
2017,198508.7362609698
2018,129094.19671925738
2019,126066.46820171512
2020,111926.46664767274
2021,121989.21223040117
2022,169365.66868161102
2023,147175.45417242794
2024,197213.41891556623
2025,406934.82777677989
2026,177705.76467554792
2027,138865.07989039467
2028,154691.90837536304
2029,170785.01842710865
2030,290651.93614905601
2031,225777.87444597186
2032,276935.67964917351
2033,271999.76078034862
2034,159332.93337408788
2035,199999.3157916996
2036,186897.42824866984
2037,184809.40282537925
2038,350288.56444022385
2039,185124.04487146426
2040,407191.27353918721
2041,254693.97184208452
2042,178387.97813917516
2043,175769.97573614607
2044,176355.78857652462
2045,224370.75505352527
2046,154738.41370615852
2047,158065.30390264755
2048,141281.6130204045
2049,149392.31506576441
2050,180051.94005106459
2051,101287.88204649188
2052,152545.39771287431
2053,144652.58059860134
2054,84226.070205775162
2055,155827.17089663915
2056,116386.32394010843
2057,131756.15498160271
2058,207337.16782370774
2059,147220.17637277942
2060,158471.00122149719
2061,174306.00657610552
2062,136728.77079771284
2063,105775.1546179384
2064,154871.9495100975
2065,125163.69762363579
2066,188354.23426312726
2067,121069.31401927964
2068,148074.70704190846
2069,91854.648239098591
2070,118293.1255799761
2071,90612.878993183709
2072,147520.4983963375
2073,108283.19831793464
2074,195007.58896893307
2075,133169.22412919512
2076,130790.90061907739
2077,152615.78067024611
2078,116237.63318291839
2079,138977.86955350128
2080,128352.11809099231
2081,121309.51706323815
2082,142791.81100823512
2083,158122.69373969853
2084,118455.1239610731
2085,144748.10881102161
2086,114632.65082872297
2087,118357.08867971135
2088,123577.4804663641
2089,104135.20107245487
2090,135677.97179781803
2091,116583.6139847727
2092,123488.55718829347
2093,137932.26521147092
2094,147788.11406104069
2095,172118.86717118858
2096,90128.132244510474
2097,97391.291712545499
2098,148445.53287441403
2099,47123.617165982825
2100,98480.642073519703
2101,141343.48213923161
2102,145838.51030021635
2103,101475.53968162219
2104,123253.18838846781
2105,120927.74909824082
2106,78695.835454178829
2107,275838.00156505033
2108,132784.71381640533
2109,106920.63795467904
2110,131389.15159672496
2111,159847.97205827734
2112,132654.6688181652
2113,117606.68384467992
2114,104336.64571970064
2115,139610.2660916677
2116,109692.11125267054
2117,186059.39324794448
2118,125729.46013761636
2119,104518.76987006904
2120,107383.70056052663
2121,120618.42456405437
2122,104010.64419789892
2123,91919.8092055585
2124,229714.11483885266
2125,151479.78552025792
2126,196381.39424209713
2127,193678.10311393801
2128,136386.47460690021
2129,117886.01718578665
2130,155989.73526446658
2131,207971.25621448449
2132,123031.44666829266
2133,130943.44775752137
2134,124144.39080666457
2135,97971.452577481919
2136,80730.906098790001
2137,127425.28327852284
2138,130846.69759552983
2139,150590.05714598033
2140,127774.59099008152
2141,97330.395266692751
2142,135856.68767347871
2143,147596.47161007934
2144,131949.20535897737
2145,120176.01412076403
2146,142698.71763995339
2147,133581.40598105697
2148,124876.72308441758
2149,133978.73694258262
2150,229056.51261531189
2151,129032.76471881084
2152,150548.12731900797
2153,176653.4083108404
2154,100399.21976664857
2155,117843.51684525011
2156,233664.42217777346
2157,221121.06066046481
2158,228362.73786157518
2159,204059.61623281494
2160,160050.93554011136
2161,262460.86495827121
2162,430349.71660302504
2163,366222.89973219292
2164,241487.91811780748
2165,180814.42190678071
2166,141196.4418923886
2167,207215.52806118282
2168,200039.88151069949
2169,182100.63586806427
2170,220135.35918918595
2171,140719.47295701518
2172,147157.26800070566
2173,140646.98385307498
2174,255441.86615135026
2175,315907.03917294979
2176,255208.70795599459
2177,266269.98300800001
2178,217036.32970732113
2179,143161.05305451227
2180,194586.25454060425
2181,193171.94875586551
2182,214260.34290610609
2183,205872.29120920386
2184,139561.0707548401
2185,86736.719324324673
2186,155283.85980701301
2187,138894.51733256743
2188,154800.39834819493
2189,160446.56823379587
2190,83730.009025636813
2191,83730.009025636813
2192,85757.21969192737
2193,87491.761318100442
2194,89607.239735847616
2195,111291.89365571563
2196,103726.37954304482
2197,116520.00894346893
2198,157120.5328953311
2199,168284.20735596315
2200,119505.42160105497
2201,128153.42863546452
2202,188715.91243551415
2203,188080.54037431118
2204,149944.07067008247
2205,115848.1003599972
2206,135322.91951640786
2207,231532.26925545151
2208,221695.55498941831
2209,147700.37160909653
2210,104272.84315115653
2211,113711.92497548161
2212,113060.05236753618
2213,98359.200995050924
2214,135112.88873751429
2215,87942.743048704477
2216,147555.95530012762
2217,61630.431369596408
2218,100675.86474751247
2219,77791.135228771047
2220,79267.009301492129
2221,251532.17729533455
2222,237568.97482547813
2223,256234.36613423633
2224,231146.95682059592
2225,148286.98512208849
2226,151117.32525012401
2227,190337.21767136158
2228,241787.60210411731
2229,221508.90657945169
2230,143362.37994438221
2231,196668.89482057106
2232,177892.86662578964
2233,161994.15502554536
2234,246938.08085033734
2235,177690.94306695249
2236,270081.00334642892
2237,345955.32724295493
2238,205242.37034540021
2239,125731.67541908954
2240,158969.78417562891
2241,129247.2727167297
2242,144760.80244225761
2243,109722.38178341686
2244,90520.664162311252
2245,91300.687437303553
2246,140904.86643445364
2247,83922.7670354328
2248,126186.56649194039
2249,121921.31559773884
2250,132130.15530531097
2251,155786.91735287642
2252,191002.51589616717
2253,138180.25658643217
2254,158747.53087569826
2255,173478.70320511723
2256,179534.9684446074
2257,183202.4098537823
2258,172910.15140182263
2259,178735.3551178803
2260,155781.99008554322
2261,176601.92877881677
2262,213764.2197058748
2263,299291.69110007986
2264,497161.60189277568
2265,148646.7813750671
2266,277464.36216600501
2267,339428.13654339948
2268,365728.17324368452
2269,173060.10077667859
2270,179763.38855437815
2271,249560.41066674335
2272,203469.41176454807
2273,165888.82683684884
2274,166923.75705262055
2275,200181.29629139171
2276,196236.33489679947
2277,196272.43476896841
2278,140194.42913077195
2279,110180.72771264557
2280,112219.80447445587
2281,168905.89524203728
2282,166036.3181141408
2283,92229.325096733242
2284,115540.6677582836
2285,146059.08220171937
2286,113063.02437408378
2287,305336.09434331197
2288,289109.59813536395
2289,375135.21627788286
2290,452196.1579638907
2291,306424.48083427123
2292,399051.7111991258
2293,472216.8792045415
2294,443448.23283068382
2295,466676.25697430049
2296,313874.43888739776
2297,273938.37446218438
2298,341493.3072937901
2299,417818.79385078407
2300,315574.96875689458
2301,244972.79179295796
2302,226727.38539442307
2303,272871.51180967566
2304,261264.90361830132
2305,185137.53907646588
2306,185137.53907646588
2307,182408.74039185743
2308,225056.14191886404
2309,272268.98885779176
2310,239675.89267881445
2311,171952.26851052587
2312,178653.34580401209
2313,177235.43737165074
2314,162910.02940473246
2315,171731.7002297249
2316,159247.29209242808
2317,160569.14623277448
2318,171182.05217828887
2319,178488.46789077332
2320,174999.49609415347
2321,233165.20268524557
2322,162970.49889266214
2323,163254.91523109734
2324,164500.07817224305
2325,221297.31303916281
2326,164640.79424611223
2327,206148.55635943718
2328,218835.20131310742
2329,167350.55924571306
2330,178145.62696542821
2331,366450.18867729884
2332,425231.11201963935
2333,309384.33945465367
2334,269855.0905723864
2335,253289.90709948304
2336,321588.0165513549
2337,199701.7502305324
2338,250056.09361103066
2339,253899.4387757846
2340,383125.55432114122
2341,235767.35891489298
2342,247732.01467966608
2343,218704.08373774588
2344,231287.28083929588
2345,262740.45247324015
2346,221371.12474826048
2347,200003.29331576757
2348,223592.28902280077
2349,148309.49259561126
2350,250476.68367369502
2351,245602.4145790113
2352,278413.79699105711
2353,201709.9044733326
2354,123196.15238785546
2355,149442.74143665703
2356,151725.11876370094
2357,207207.23676819561
2358,190449.28621516057
2359,117895.83188808686
2360,118277.68328424242
2361,141763.41120266373
2362,283302.56528730079
2363,137357.77397270213
2364,146819.50641098042
2365,230834.22673855067
2366,173735.01510022779
2367,247380.39481711705
2368,203717.68473168768
2369,234123.96939479568
2370,171502.19409557965
2371,175221.04576495432
2372,207969.82246027343
2373,248236.59476329116
2374,337853.03270433028
2375,251154.53815051232
2376,256715.30280375757
2377,345939.13144423993
2378,133659.55208175589
2379,159405.0426739596
2380,138887.46421601682
2381,160044.69861639605
2382,189449.12034177699
2383,219255.95203592555
2384,228652.30510523295
2385,149072.38845628712
2386,142780.07067996045
2387,121074.68718866937
2388,100982.68077483382
2389,119445.59672669099
2390,135154.84214908528
2391,128045.22564224966
2392,118876.57579519702
2393,174983.33789096461
2394,145286.75111070686
2395,201210.75952026335
2396,143249.57835458772
2397,193604.00454484805
2398,124818.73726310796
2399,63112.616179108598
2400,64479.104705851831
2401,116478.98614641262
2402,139235.07349053799
2403,154627.66118737953
2404,124059.86196486885
2405,152682.27481037393
2406,129785.59687433123
2407,128098.01097415572
2408,139903.83760608404
2409,126710.19546759565
2410,175270.99787300508
2411,121548.69338595158
2412,149216.18894800849
2413,139293.85167780248
2414,123934.11493949985
2415,169268.64932104293
2416,135103.42388369172
2417,133264.15488722498
2418,125833.5901078381
2419,134212.69945088646
2420,123170.33535567987
2421,139982.64307374184
2422,124088.29701506181
2423,118527.31657495037
2424,152243.74338778082
2425,151205.1430116838
2426,139891.26182463832
2427,128060.14884766017
2428,157807.30833804785
2429,111435.75018934793
2430,130575.34609662545
2431,103960.53675371602
2432,131885.919690104
2433,140789.19861304839
2434,143846.86586810587
2435,128038.2762311335
2436,102873.26160910129
2437,126135.00865786005
2438,119579.33426669199
2439,139459.67546568508
2440,142552.60519916168
2441,99461.704116621986
2442,104796.48600725754
2443,108418.98762402048
2444,128353.38499146423
2445,92512.394735007532
2446,130815.86952639537
2447,228253.00442111836
2448,167115.67067769245
2449,121615.0532989034
2450,182593.67107428782
2451,124956.54212242634
2452,235352.24601996285
2453,92106.839799353242
2454,111859.9612125764
2455,108030.48660748107
2456,130827.71150839579
2457,121684.97352860002
2458,106114.52663323244
2459,111885.0651652246
2460,158575.93345125546
2461,122251.35462039558
2462,127015.86895086107
2463,117558.22713727102
2464,219382.19314599529
2465,139346.67342014087
2466,130990.16915729718
2467,161453.94936672275
2468,116003.12306150619
2469,115882.74339128303
2470,181889.51323070365
2471,199522.91179847554
2472,228276.39085386897
2473,103750.14960210559
2474,115274.89820407596
2475,238029.58885022823
2476,120737.27777851338
2477,128228.05058335795
2478,176246.70167822755
2479,111949.65360448681
2480,135072.75315735576
2481,128556.30300526053
2482,121030.63983647294
2483,119032.22496086087
2484,135051.68505734694
2485,120676.15327855051
2486,145940.49629336703
2487,154224.86561185593
2488,145713.01738837673
2489,148642.60519254059
2490,146659.3132587485
2491,98846.151634095746
2492,186882.22882062561
2493,127578.91582321502
2494,139151.99316454944
2495,104874.11997017352
2496,191108.4889323664
2497,136357.60124363762
2498,110586.17466991006
2499,88134.510228882413
2500,128097.40637119937
2501,147380.87155618379
2502,136142.0180143631
2503,119868.49340328567
2504,206858.08349111589
2505,205710.39401611543
2506,253674.62983685848
2507,354431.30398761801
2508,253674.62983685848
2509,218176.95000836329
2510,243484.39387445408
2511,180901.10735086232
2512,214807.17195417298
2513,226903.55231916631
2514,206610.95204863106
2515,144129.78418815639
2516,135878.27255287304
2517,129639.7319156069
2518,132001.56993816022
2519,235599.65058286008
2520,204720.50451123677
2521,186617.03550191864
2522,221121.33531795145
2523,136643.14512981314
2524,118968.43271380319
2525,147765.85135093101
2526,143447.76386842612
2527,122081.01380464471
2528,129259.988594403
2529,127163.82442512656
2530,90546.081766756746
2531,232716.67449548026
2532,235777.4193869147
2533,191782.90723198012
2534,265220.30795768771
2535,301106.30548836186
2536,230682.93842402412
2537,203904.66792802169
2538,188033.49956772054
2539,177829.10449549498
2540,164714.49919490679
2541,178903.26593340898
2542,140856.50550079838
2543,125508.37593054975
2544,138571.2271105469
2545,142124.91698528649
2546,163976.80811308188
2547,141453.53824098015
2548,143178.84555557117
2549,147155.20655011511
2550,241186.52268974597
2551,143121.5188762692
2552,120618.92677556367
2553,83730.009025636813
2554,144179.06836135656
2555,96875.489953901357
2556,95661.613681242758
2557,114662.77299329905
2558,165012.54299425645
2559,138635.78145955311
2560,120043.35163529264
2561,128325.07126628268
2562,125710.24424238026
2563,124416.82533120841
2564,160722.62484428464
2565,112899.73904174939
2566,126489.46353534207
2567,134055.88035096443
2568,191555.77819027888
2569,199941.0002999132
2570,100170.64704377683
2571,158094.3972691191
2572,180599.97562856341
2573,246401.70879316542
2574,259816.03134886784
2575,140324.73199553508
2576,126114.99324704451
2577,158397.6659733718
2578,108909.72767635586
2579,65640.155795701488
2580,148044.95861634053
2581,123788.29164511639
2582,115068.82508888912
2583,253864.36352287696
2584,160713.89461425508
2585,154359.40091356353
2586,167843.53541370248
2587,204398.14199398091
2588,141790.38536010962
2589,140298.21602379164
2590,211843.95815511921
2591,185056.10221490622
2592,247358.5979257467
2593,241186.62605264084
2594,177707.03677360649
2595,213370.39680868879
2596,336187.27062613796
2597,202193.69104689406
2598,270126.14843567024
2599,364078.53350398631
2600,123155.6804235131
2601,144707.6338315616
2602,79572.877739125339
2603,90768.14475305262
2604,75628.931167458271
2605,82545.775905392627
2606,141150.73199097862
2607,155037.26709932779
2608,158034.06722545021
2609,147863.6336156695
2610,91289.770716339437
2611,168654.25927739957
2612,148571.563148635
2613,126186.56649194039
2614,120352.08023430634
2615,166990.28374003994
2616,120258.44553833983
2617,143631.91049082074
2618,169594.69660620062
2619,240430.91017904057
2620,178790.49757269031
2621,175700.49085496395
2622,185815.23603749796
2623,247961.08071972843
2624,243055.97637289
2625,332873.63963364222
2626,166009.24434978113
2627,185184.90222473827
2628,370923.14031283942
2629,462763.5934834893
2630,332171.40814693179
2631,430606.26892508526
2632,354812.27165649756
2633,316813.03014470986
2634,357068.17616457382
2635,140059.19073513735
2636,205181.80500081167
2637,170082.24005984564
2638,244140.32156923081
2639,168805.88516424398
2640,132481.36849776475
2641,105690.76016738141
2642,180794.10541608368
2643,106832.81772367726
2644,123934.44598427738
2645,95216.141970331635
2646,95087.838783783838
2647,92229.325096733242
2648,134474.03609044664
2649,130086.43060978106
2650,146078.38829809809
2651,155725.54073660579
2652,435897.92437499837
2653,260711.20860601295
2654,277975.06303733372
2655,381099.24387433589
2656,315493.8280116907
2657,325498.3481734888
2658,260782.41672146527
2659,286377.35768778442
2660,312849.85669456876
2661,360901.97673032229
2662,352373.29121929494
2663,273900.43903207226
2664,271890.02360725892
2665,329250.00854604953
2666,283287.91242916271
2667,166908.85352774113
2668,176409.99292322286
2669,166015.05707297433
2670,272895.99536477868
2671,176409.99292322286
2672,182196.22091358475
2673,193929.50300320913
2674,184397.876718566
2675,165810.62951461869
2676,192581.40580551763
2677,172773.76166128367
2678,253753.59103080086
2679,288134.34558880242
2680,275823.88169008866
2681,444430.85924244189
2682,311214.59655894869
2683,522699.46357861743
2684,305280.43252517341
2685,319953.07067867584
2686,270315.14207730495
2687,255167.50356473096
2688,236353.53627071498
2689,216705.81353574415
2690,447432.15502853523
2691,191183.68266861243
2692,110452.28338110684
2693,177286.54795090144
2694,110300.784456244
2695,181360.64988698988
2696,183727.54998259255
2697,197013.32539841699
2698,179057.69607109143
2699,148932.75187692582
2700,170183.91090615751
2701,135982.93158426526
2702,134035.44462024813
2703,141559.5142854804
2704,142947.60985777338
2705,132887.0236981913
2706,121649.39234175104
2707,130120.82605760302
2708,111653.41243647302
2709,102317.25038663401
2710,121460.45902523985
2711,282287.49530064408
2712,347743.66499846394
2713,170061.53075582118
2714,149050.84207868384
2715,174311.71729652846
2716,147037.57001938083
2717,161017.16152086094
2718,251100.0181679641
2719,155803.05999008825
2720,188675.15909292432
2721,144248.45155091124
2722,152532.09925936713
2723,139896.97198071019
2724,124196.06167188674
2725,138084.56135100499
2726,139953.82093820546
2727,148790.03916333753
2728,168626.01125894222
2729,152344.55482759819
2730,145656.37491264046
2731,124462.70226920022
2732,119407.95848141777
